,id,class,tags,name_ru,operator,tags_ru,opening_hours,class_ru,addr_region,addr_district,addr_city,addr_full_name,index_name,addr_region_id,addr_district_id,addr_city_id,addr_house_id,addr_in_id,addr_in_type,brand,phone,fax,website,addr_village,addr_street,addr_house,c_geom,addr_country,email,description,wikipedia,osm_id,lat,lon,nclass
180,193852694,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Малая Грузинская улица,38 с3,0101000020E610000028D76F815FC9424073D5970057E24B40,Российская Федерация,,,,w113663067,55.7682801,37.5732271,substation
181,193838741,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Юных Ленинцев,104 с1,0101000020E610000008165CA2D7E44240518BBAE51CD94B40,Российская Федерация,,,,w82668578,55.6961943779812,37.7878306340827,substation
182,193850752,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E61000002F8A79B10BCB42404B12F0106BDE4B40,Российская Федерация,,,,w108880219,55.7376424,37.58629435,substation
183,193850749,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E610000033943FDA7CC8424061F6575E9DDD4B40,Российская Федерация,,,,w108880166,55.7313650063995,37.5663101969189,substation
184,193839413,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица 10-летия Октября,15 с4,0101000020E6100000B4430B7A78C842403897DD19B9DC4B40,Российская Федерация,,,,w85224656,55.7243988353716,37.5661766581538,substation
185,193848122,substation,{},,АО «ОЭК»,"{'Напряжения': '10000;400', 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000F6204E7166C742406202B7EE66DC4B40,Российская Федерация,,,,w104337956,55.72189125,37.5578138,substation
186,193846290,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Зубовский бульвар,5 с2,0101000020E6100000B3378430C2CB4240B6F1365A1FDE4B40,Российская Федерация,,,,w99840586,55.7353317993433,37.5918636937708,substation
187,193839133,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Багратионовский проезд,12 с6,0101000020E6100000E37F3C050AC142409094884B69DF4B40,Российская Федерация,,,,w83876764,55.74540085,37.5081183,substation
188,193848722,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Шаболовка,16 с5,0101000020E6100000ECFA334DFBCD4240A34C541473DC4B40,Российская Федерация,,,,w105540389,55.7222619449251,37.6092316154298,substation
189,193846937,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Шаболовка,63 к2 с2,0101000020E6100000FDBB3E73D6CD4240BFCD870C50DB4B40,Российская Федерация,,,,w102226114,55.7133804,37.608107,substation
190,193848124,substation,{},Тяговая подстанция метрополитена Т-21,,"{'Напряжения': '10000;825', 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция , Тяговая подстанция метрополитена Т-21 , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Новолужнецкий проезд,11 с1,0101000020E61000005E0C8A8B48C74240C86E55C84BDC4B40,Российская Федерация,,,,w104337972,55.7210627,37.5569014,substation
191,193848210,substation,{},,АО «ОЭК»,"{'Напряжения': '10000;400', 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000D50FEA2285C74240D94B530438DC4B40,Российская Федерация,,,,w104429977,55.7204595,37.5587505,substation
192,193845659,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,2-й Павловский переулок,3 с2,0101000020E610000066B8979694D04240A80AD7E7EBDB4B40,Российская Федерация,,,,w98606472,55.7181367683418,37.6295345536062,substation
193,193850517,substation,{},,"ГУП ""Мосгортранс""","{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Мосфильмовская улица,1 с22,0101000020E61000002CBF4B4544C44240B06991635DDC4B40,Российская Федерация,,,,w108268861,55.7216000041984,37.5333334560258,substation
194,193846272,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Малая Дмитровка,27 с2,0101000020E610000058078F8547CD42403CBEBA4AAFE24B40,Российская Федерация,,,,w99752670,55.7709744846183,37.6037451694853,substation
195,193848550,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Хамовнический Вал,4 с2,0101000020E6100000E1E8D177E2C94240D9AF17B0BCDB4B40,Российская Федерация,,,,w105073301,55.7166957965525,37.5772237563085,substation
196,193838854,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E61000000C09942C33E042400708045001E24B40,Российская Федерация,,,,w83107158,55.7656650561985,37.7515617106274,substation
197,193846936,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000AC83729131CF42402B3300AF2ADB4B40,Российская Федерация,,,,w102226054,55.7122401,37.6187002,substation
198,193852076,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Щукинская улица,5 с11,0101000020E61000006686E86B71BD42404AE9995E62E74B40,Российская Федерация,,,,w111981850,55.8076895,37.48002385,substation
199,193841351,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000AA73333A97C8424003849B1DE2D74B40,Российская Федерация,,,,w89489508,55.6865880021433,37.5671150923948,substation
200,193841353,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Ивана Бабушкина,3 с1,0101000020E6100000109370218FC842405F28603B18D84B40,Российская Федерация,,,,w89489512,55.6882395,37.566868,substation
201,193846098,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,проспект 60-летия Октября,29 к2 с1,0101000020E6100000397BCC34BEC94240784BD7C541D84B40,Российская Федерация,,,,w99229971,55.6895072270626,37.5761171339458,substation
202,193846818,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Смоленская улица,3 с2,0101000020E61000002F80AD836DCA4240BC4224895DDF4B40,Российская Федерация,,,,w101704832,55.7450419833235,37.5814671132251,substation
203,193846819,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000CF1C767864CA4240B7CBA61D5EDF4B40,Российская Федерация,,,,w101704827,55.7450596870835,37.5811911179277,substation
204,193842051,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Кутузовский проспект,36А с5,0101000020E6100000C9D78B4344C342403C991B069BDE4B40,Российская Федерация,,,,w91789711,55.7391059527167,37.5255207474543,substation
205,193839045,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица 1812 Года,9 с2,0101000020E610000016405254A5C24240994C573092DE4B40,Российская Федерация,,,,w83564621,55.738836329104,37.5206704522717,substation
206,193839961,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица 1812 Года,10 к1 с3,0101000020E6100000259012BBB6C24240045ABA82EDDE4B40,Российская Федерация,,,,w86918397,55.74162325,37.5212015,substation
207,193850750,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000977645C22ACB4240154E5E9655DE4B40,Российская Федерация,,,,w108880188,55.7369869194482,37.5872423972298,substation
208,193846483,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Мытная улица,23 к1 с2,0101000020E610000064E6A7DD54CF424032141C03D7DB4B40,Российская Федерация,,,,w100704261,55.71749915,37.6197774,substation
209,193839299,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,бульвар Матроса Железняка,32 с3,0101000020E6100000BB66A8401CC4424033A2B437F8EA4B40,Российская Федерация,,,,w84690617,55.8357,37.5321122,substation
210,193853985,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000BF1D1D16FBD4424017D9EC1C24EB4B40,Российская Федерация,,,,w117380187,55.8370395809636,37.663912548272,substation
211,193853987,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Бажова,15 к2 с2,0101000020E6100000CB101766F9D442405089EF1027EB4B40,Российская Федерация,,,,w117380193,55.8371297044383,37.6638610470414,substation
212,193853988,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Бажова,13 к2 с1,0101000020E610000033A91469CED44240B362CFA328EB4B40,Российская Федерация,,,,w117380196,55.8371777308106,37.6625491476902,substation
213,193853989,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Будайский проезд,8 с3,0101000020E61000008FAF986C97D54240B41EBE4C14EB4B40,Российская Федерация,,,,w117380204,55.836557,37.6686836,substation
214,193853991,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Бажова,24 к2 с2,0101000020E610000068C1458143D5424088F6773E10EB4B40,Российская Федерация,,,,w117383614,55.8364332280881,37.6661225882152,substation
215,193853992,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Ростокинская улица,7 с2,0101000020E6100000904B1C7920D542400BEEAC82BDEA4B40,Российская Федерация,,,,w117383609,55.8339084,37.6650535,substation
216,193839042,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E61000005695C7E49EC34240959C137B68DE4B40,Российская Федерация,,,,w83566477,55.7375635,37.52828655,substation
217,193839047,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000A0336953F5C34240CE5955E5B1DE4B40,Российская Федерация,,,,w83566475,55.73980395,37.53092425,substation
218,193839132,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Филёвский бульвар,34 с3,0101000020E6100000EACDC00E13BF4240BCBA51DFACE14B40,Российская Федерация,,,,w83872682,55.7630881451673,37.492769092696,substation
219,193839049,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E610000007955616D4C342400D4C26CD74DE4B40,Российская Федерация,,,,w83566485,55.7379394948003,37.5299098894848,substation
220,193846935,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Лестева,3 с4,0101000020E6100000A84341B122CF42403DB5C47E58DB4B40,Российская Федерация,,,,w102226035,55.7136381588448,37.6182462280916,substation
221,193839445,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Усачёва улица,2 с4,0101000020E6100000C71D1A3282C9424084A8E84C6ADD4B40,Российская Федерация,,,,w85334377,55.7298065315272,37.5742857577821,substation
222,193848319,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Несвижский переулок,8 с2,0101000020E61000001B854E3EBFCA42409267293692DD4B40,Российская Федерация,,,,w104745858,55.7310245229884,37.5839612849615,substation
223,193845967,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Большой Знаменский переулок,2 с26,0101000020E61000001CD977053CCD42406BD4B49278DF4B40,Российская Федерация,,,,w98961561,55.7458670981367,37.6033942065426,substation
224,193847701,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Большой Дровяной переулок,18 с3,0101000020E61000000980B99E50D44240111299DF78DF4B40,Российская Федерация,,,,w103565839,55.7458762643256,37.658710327698,substation
225,193851826,substation,{},Тяговая подстанция метрополитена Т-10,,"{'Напряжения': '10000;825', 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция , Тяговая подстанция метрополитена Т-10 , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Большая Татарская улица,18,0101000020E61000003A372344E8D042403593F881CCDE4B40,Российская Федерация,,,,w111587792,55.7406160796876,37.6320882007553,substation
226,193851829,substation,{},,,"{'Напряжения': '10000;400', 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000E3BB94BAE4D0424067244223D8DE4B40,Российская Федерация,,,,w111589201,55.740971,37.63198025,substation
227,193848123,substation,{},,АО «ОЭК»,"{'Напряжения': '10000;400', 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000024B3059D4C84240C61DDC76F9DB4B40,Российская Федерация,,,,w104337965,55.7185505461489,37.5689803586775,substation
228,193848304,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Комсомольский проспект,46 с39,0101000020E6100000FD6FA94F23C942406B2459163CDC4B40,Российская Федерация,,,,w104730106,55.720583718802,37.5713901116687,substation
229,193848551,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Хамовнический Вал,16 с2,0101000020E6100000D41E7E075CC9424001EFE9EBFADB4B40,Российская Федерация,,,,w105073312,55.7185950176481,37.5731210103819,substation
230,193850990,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Большая Пироговская улица,5 с2,0101000020E61000002A82493B7FCA424045DE83213CDE4B40,Российская Федерация,,,,w109485244,55.73621005,37.5820078,substation
231,193839268,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000FF451D0CAECF4240BF18694CC2E04B40,Российская Федерация,,,,w84632819,55.7559295190017,37.6224990027367,substation
232,193839297,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E610000057938AA7CBCF42401E6FB900E1E04B40,Российская Федерация,,,,w84690538,55.7568665414276,37.62340254084,substation
233,193839298,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Никольская улица,17 с12,0101000020E6100000F988F9D6B5CF4240180C9C5300E14B40,Российская Федерация,,,,w84690545,55.7578224670362,37.6227368086274,substation
234,193839670,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Большая Академическая улица,77 с2,0101000020E6100000123F626F0AC74240F5F7CDFAFFEB4B40,Российская Федерация,,,,w86022760,55.8437493806559,37.5550059537619,substation
235,193839671,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Большая Академическая улица,75 к1 с2,0101000020E61000004819B396E8C64240A3F607EAECEB4B40,Российская Федерация,,,,w86022762,55.8431675471195,37.5539730429178,substation
236,193850524,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Тимирязевская улица,48 с7,0101000020E61000007D5B2609C3C6424032C2BEB26BEA4B40,Российская Федерация,,,,w108296050,55.8314116889418,37.5528270184795,substation
237,193850832,substation,{},,ПАО «МОЭСК»,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Николая Химушина,23 с2,0101000020E61000007A9BB59320E24240C4A51B52A8E94B40,Российская Федерация,,,,w109077414,55.8254492411611,37.7666191708331,substation
238,193853954,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000E2AFC91A75DB4240061CF80780EF4B40,Российская Федерация,,,,w117288507,55.8710947,37.71451125,substation
239,193846476,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000DEFB654172CE4240C0EC9E3C2CD34B40,Российская Федерация,,,,w100646404,55.6497875,37.6128618,substation
240,193844649,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000BFD1D4D869D642402212C68E67D04B40,Российская Федерация,,,,w96166225,55.6281603304999,37.6751051940114,substation
241,193838869,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000985D41E43ED74240E6971CD283ED4B40,Российская Федерация,,,,w83144330,55.85558535,37.6816068,substation
242,193843802,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Ярославское шоссе,6 к2 с1,0101000020E6100000EA47F441E3D74240A3F95019EFEC4B40,Российская Федерация,,,,w95428811,55.8510467191111,37.6866228525904,substation
243,193853953,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Вешних Вод,8 к3 с1,0101000020E610000014E01E93A5D942400DBE6361FEED4B40,Российская Федерация,,,,w117288440,55.859325574591,37.7003654385336,substation
244,193853958,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Ярославское шоссе,6 с2,0101000020E6100000315D2D1C2DD742408DF678211DED4B40,Российская Федерация,,,,w117299051,55.8524515,37.68106415,substation
245,193845620,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Палехская улица,11 к2 с1,0101000020E6100000D512B4F92FD942409A213622F6EE4B40,Российская Федерация,,,,w98503946,55.8668864025414,37.6967765931383,substation
246,193845621,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Палехская улица,11 к2 с1,0101000020E6100000EF75BABB43D94240C4443FE2F9EE4B40,Российская Федерация,,,,w98503947,55.8670008477143,37.697379556699,substation
247,193845948,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Кошкина,19 к1 с2,0101000020E610000052222EA553D64240FE2B2B4DCAD14B40,Российская Федерация,,,,w98939013,55.63898625,37.67442765,substation
248,193845453,substation,{},,МОЭСК,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Шипиловский проезд,45 к1 с2,0101000020E61000006D1CA01F64D94240981FA26122CE4B40,Российская Федерация,,,,w98057495,55.6104242364519,37.698368027858,substation
249,193845521,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Шипиловский проезд,41 к1 с2,0101000020E610000027D1BE1079D94240DF00C52556CE4B40,Российская Федерация,,,,w98229491,55.6120040141993,37.6990071231578,substation
250,193845452,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Шипиловский проезд,49/1 с2,0101000020E6100000790EA9718FD9424084E059FEF5CD4B40,Российская Федерация,,,,w98057491,55.6090696276524,37.6996900630447,substation
251,193851890,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000CC85257989C442406A7D3617A4CE4B40,Российская Федерация,,,,w111609678,55.61438265,37.53544535,substation
252,193840343,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Островитянова,22 к2 с1,0101000020E6100000946212BDA3C142407452CA2044D14B40,Российская Федерация,,,,w87900435,55.6348916042233,37.5128094043513,substation
